平台,link,品牌,产品,型号,类别,价格,总评价数,好评率,好评数,中评数,差评数,追评数,晒图数,标题,产品ID,抓取时间
京东,https://item.jd.com/18912198127.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷 成人充电式声波震动牙刷智能蓝牙版 HX9924/22,家用电器,1799.00,3,1.0,3,0,0,0,0,"飞利浦（PHILIPS） ', ' ', '充电式声波震动', '智能蓝牙版 HX9924/22",18912198127,2018-05-17 23:54:37
京东,https://item.jd.com/24626754096.html,欧可林,欧可林成人电动牙刷,欧可林 Oclean SE青春版智能声波电动牙刷 成人充电变频防水蓝牙清洁震动app监控 一年装【白色】【牙刷+4支白色标准型刷头】 Oclean SE青春版,家用电器,299.00,2000,0.98,2000,10,10,9,100,"欧可林 Oclean SE青春版智能声波', ' ', '充电变频防水蓝牙清洁震动app监控 一年装【白色】【', '+4支白色标准型刷头】 Oclean SE青春版",24626754096,2018-05-17 23:54:37
京东,https://item.jd.com/19584028363.html,Joincare,Joincare成人电动牙刷,Joincare 电动牙刷成人家用充电式旋转式儿童智能亮白震动自动定时提醒防水软毛情侣 樱花粉(共1只刷头),家用电器,169.00,600,1.0,600,0,0,6,40,家用充电式旋转式儿童智能亮白震动自动定时提醒防水软毛情侣 樱花粉(共1只刷头,19584028363,2018-05-17 23:54:37
京东,https://item.jd.com/21420203387.html,欧可林,欧可林成人电动牙刷,欧可林 Oclean SE青春版智能声波电动牙刷 成人充电变频防水蓝牙清洁震动app监控 一年装【水粉】【牙刷+4支水粉刷头】 Oclean SE青春版,家用电器,299.00,2000,0.98,2000,10,10,9,100,"欧可林 Oclean SE青春版智能声波', ' ', '充电变频防水蓝牙清洁震动app监控 一年装【水粉】【', '+4支水粉刷头】 Oclean SE青春版",21420203387,2018-05-17 23:54:37
京东,https://item.jd.com/13994938524.html,欧乐B（ORAL-B）,欧乐B（ORAL-B）成人电动牙刷,欧乐B Oral-B 成人电动牙刷替换刷头 自动牙刷头 抛光洁白EB18-2EB18-3 EB18-2两支装,家用电器,75.00,90,0.98,90,0,1,0,0,"欧乐B Oral-B ', '替换刷头 自动', '头 抛光洁白EB18-2EB18-3 EB18-2两支装",13994938524,2018-05-17 23:54:37
京东,https://item.jd.com/27559653792.html,欧乐B（Oral-B）,欧乐B（Oral-B）成人电动牙刷,欧乐B（Oral-B）博朗电动牙刷成人2D充电式旋转式牙刷D12系列 D12亮杰,家用电器,209.00,200,1.0,200,0,0,0,6,"欧乐B（Oral-B）博朗', '2D充电式旋转式', 'D12系列 D12亮杰",27559653792,2018-05-17 23:54:37
京东,https://item.jd.com/26155217197.html,欧可林,欧可林成人电动牙刷,欧可林 Oclean SE青春版智能声波电动牙刷 成人充电变频防水蓝牙清洁震动app监控 一年装【海蓝】【牙刷+4支海蓝刷头】 Oclean SE青春版,家用电器,299.00,2000,0.98,2000,10,10,9,100,"欧可林 Oclean SE青春版智能声波', ' ', '充电变频防水蓝牙清洁震动app监控 一年装【海蓝】【', '+4支海蓝刷头】 Oclean SE青春版",26155217197,2018-05-17 23:54:37
京东,https://item.jd.com/27069196187.html,欧乐仕（O-Star）,欧乐仕（O-Star）成人电动牙刷,欧乐仕（O-Star） 电动牙刷成人B1智能声波震软毛刷头夫妻情侣 情侣款双人套装,家用电器,299.00,0,1.0,0,0,0,0,0,"欧乐仕（O-Star） ', 'B1智能声波震软毛刷头夫妻情侣 情侣款双人套装",27069196187,2018-05-17 23:54:38
京东,https://item.jd.com/24694751393.html,康途（KANGTU）,康途（KANGTU）成人电动牙刷,康途（KANGTU） 电动牙刷充电式成人智能超声波震动牙刷 ESD7000少女粉送4个刷头,家用电器,168.00,40,1.0,40,0,0,1,0,"康途（KANGTU） ', '充电式', '智能超声波震动', ' ESD7000少女粉送4个刷头",24694751393,2018-05-17 23:54:38
京东,https://item.jd.com/27565197428.html,萌牙家（m-teeth）,萌牙家（m-teeth）成人电动牙刷,mteeth萌牙家电动牙刷X3星辰系列声波震动充电式成人软毛智能牙刷 梨花白,家用电器,409.00,1,1.0,1,0,0,0,1,"萌牙家', 'X3星辰系列声波震动充电式', '软毛智能', ' 梨花白",27565197428,2018-05-17 23:54:38
京东,https://item.jd.com/12881374382.html,千山,千山成人电动牙刷,【全机身防水】千山 成人声波电动牙刷男女士软毛智能儿童电动牙刷 5档调节 睿智黑(磨砂),家用电器,188.80,3300,0.99,3300,5,6,10,90,"全机身防水】千山 ', '声波', '男女士软毛智能儿童', ' 5档调节 睿智黑(磨砂",12881374382,2018-05-17 23:54:38
京东,https://item.jd.com/26335786304.html,BlingBelle,BlingBelle成人电动牙刷,BlingBelle 德国贝儿硅胶电动牙刷成人 充电式声波震动贝尔电动牙刷 蓝色粉红 深蓝色,家用电器,79.00,30,1.0,30,0,0,0,6,"德国贝儿硅胶', ' 充电式声波震动贝尔', ' 蓝色粉红 深蓝色",26335786304,2018-05-17 23:54:38
京东,https://item.jd.com/11250946494.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷 充电式成人声波震动牙刷 智能净白牙齿 HX3216情侣款（基础款）,家用电器,369.00,4900,0.99,4900,7,10,20,600,"飞利浦（PHILIPS） ', ' 充电式', '声波震动', ' 智能净白牙齿 HX3216情侣款（基础款",11250946494,2018-05-17 23:54:38
京东,https://item.jd.com/11878370891.html,网易严选,网易严选成人电动牙刷,网易严选 电动牙刷日式和风声波式情侣 成人充电式声波振动牙刷 静雅黑（热卖！）,家用电器,129.00,15000,0.99,15000,60,50,40,1000,"网易严选 ', '日式和风声波式情侣 ', '充电式声波振动', ' 静雅黑（热卖",11878370891,2018-05-17 23:54:38
京东,https://item.jd.com/15972878351.html,小米（MI）,小米（MI）成人电动牙刷,米（MI） 声波电动牙刷成人米家充电式家用智能防水震动牙刷 米家声波电动牙刷,家用电器,249.00,70,1.0,70,0,0,0,1,"米（MI） 声波', '米家充电式家用智能防水震动', ' 米家声波",15972878351,2018-05-17 23:54:38
京东,https://item.jd.com/28043321908.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,【情人节礼物】飞利浦（PHILIPS） 电动牙刷成人HX6730升级声波牙刷软毛旅行盒舌苔刷头 情侣套装黑+绿（自带6支刷头）,家用电器,899.00,500,0.99,500,1,2,10,100,"情人节礼物】飞利浦（PHILIPS） ', 'HX6730升级声波', '软毛旅行盒舌苔刷头 情侣套装黑+绿（自带6支刷头",28043321908,2018-05-17 23:54:38
京东,https://item.jd.com/12842520319.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS）电动牙刷成人充电式声波震动情侣牙刷 软毛呵护型 HX3226/22深海幽蓝,家用电器,239.00,10000,0.99,10000,20,20,200,2900,"飞利浦（PHILIPS）', '充电式声波震动情侣', ' 软毛呵护型 HX3226/22深海幽蓝",12842520319,2018-05-17 23:54:38
京东,https://item.jd.com/27661823264.html,拜尔（BAIR）,拜尔（BAIR）成人电动牙刷,拜尔电动牙刷成人充电式自动美白声波震动牙刷防水软毛牙刷家用G5 G5粉色,家用电器,198.00,5,1.0,5,0,0,0,0,"拜尔', '充电式自动美白声波震动', '防水软毛', '家用G5 G5粉色",27661823264,2018-05-17 23:54:38
京东,https://item.jd.com/14223145014.html,小米（MI）,小米（MI）成人电动牙刷,小米（MI） 素士(SOOCAS)电动牙刷 小米生态链 成人充电式声波震动自动牙刷 X3白金升级版,家用电器,248.00,200,0.97,200,2,3,1,10,"小米（MI） 素士(SOOCAS)', ' 小米生态链 ', '充电式声波震动自动', ' X3白金升级版",14223145014,2018-05-17 23:54:38
京东,https://item.jd.com/19217564136.html,维他密斯,维他密斯成人电动牙刷,维他密斯 成人电动牙刷V3020 专配旅行盒 配件,家用电器,38.00,100,1.0,100,0,0,0,0,"维他密斯 ', 'V3020 专配旅行盒 配件",19217564136,2018-05-17 23:54:38
京东,https://item.jd.com/27651982224.html,罗曼（ROAMAN）,罗曼（ROAMAN）成人电动牙刷,罗曼（ROAMAN） 电动牙刷成人 自动牙刷充电式家用防水软毛电动牙刷头儿童声波震动牙刷 情侣款 黑钻+粉钻,家用电器,378.00,200,0.98,200,3,2,1,10,"罗曼（ROAMAN） ', ' 自动', '充电式家用防水软毛', '头儿童声波震动', ' 情侣款 黑钻+粉钻",27651982224,2018-05-17 23:54:38
京东,https://item.jd.com/26694560916.html,吉登（JIDENG）,吉登（JIDENG）成人电动牙刷,吉登(JIDENG)声波电动牙刷成人情侣家用软毛充电自动牙刷 绅士黑,家用电器,139.00,200,0.99,200,0,1,1,20,"吉登(JIDENG)声波', '情侣家用软毛充电自动', ' 绅士黑",26694560916,2018-05-17 23:54:38
京东,https://item.jd.com/23197829772.html,丹龙,丹龙成人电动牙刷,丹龙 （DanLong）声波电动牙刷成人 家用充电式情侣智能超软毛自动牙刷 牛奶白 标配2刷头,家用电器,139.90,800,0.99,800,2,0,9,50,"丹龙 （DanLong）声波', ' 家用充电式情侣智能超软毛自动', ' 牛奶白 标配2刷头",23197829772,2018-05-17 23:54:38
京东,https://item.jd.com/11930471783.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷 成人家用充电式牙刷 全身水洗 声波震动 深度清理齿缝 HX9352 黑钻,家用电器,949.00,400,0.98,400,4,2,2,30,"飞利浦（PHILIPS） ', ' ', '家用充电式', ' 全身水洗 声波震动 深度清理齿缝 HX9352 黑钻",11930471783,2018-05-17 23:54:38
京东,https://item.jd.com/18243466202.html,真汉子,真汉子成人电动牙刷,真汉子 儿童成人智能电动牙刷声波震动全身水洗 干电池 便携软毛刷 宝石蓝+4个刷头,家用电器,49.90,50,0.95,40,1,1,0,4,"真汉子 儿童', '智能', '声波震动全身水洗 干电池 便携软毛刷 宝石蓝+4个刷头",18243466202,2018-05-17 23:54:38
京东,https://item.jd.com/28027864692.html,小米（MI）,小米（MI）成人电动牙刷,【现货速发】小米 米家声波电动牙刷家用智能成人防水充电式震动牙刷 米家声波牙刷+通用刷头,家用电器,256.00,300,0.99,300,2,0,0,10,"现货速发】小米 米家声波', '家用智能', '防水充电式震动', ' 米家声波', '+通用刷头",28027864692,2018-05-17 23:54:38
京东,https://item.jd.com/11867772217.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷成人充电式 声波震动牙刷牙刷头 HX6730 浅绿,家用电器,379.00,100,1.0,100,0,0,2,10,"飞利浦（PHILIPS） ', '充电式 声波震动', '头 HX6730 浅绿",11867772217,2018-05-17 23:54:38
京东,https://item.jd.com/18313509136.html,吉登（JIDENG）,吉登（JIDENG）成人电动牙刷,吉登（JIDENG）声波电动牙刷成人情侣软毛自动牙刷非充电 牛奶白,家用电器,129.00,3000,0.99,3000,10,10,3,80,"吉登（JIDENG）声波', '情侣软毛自动', '非充电 牛奶白",18313509136,2018-05-17 23:54:38
京东,https://item.jd.com/14144885884.html,美看（Mcomb）,美看（Mcomb）成人电动牙刷,香港Mcomb（美看）声波电动牙刷 成人 三档模式美白牙齿 智能定时 防水感应式充电 情侣电动牙刷 清新蓝色款,家用电器,169.00,600,0.99,600,1,0,1,10,"香港Mcomb（美看）声波', ' ', ' 三档模式美白牙齿 智能定时 防水感应式充电 情侣', ' 清新蓝色款",14144885884,2018-05-17 23:54:39
京东,https://item.jd.com/27526848153.html,拜尔（BAIR）,拜尔（BAIR）成人电动牙刷,拜尔电动牙刷成人充电牙刷声波自动软毛牙刷防水美白情侣牙刷电动X1 X1天蓝色,家用电器,248.00,10,1.0,10,0,0,0,0,"拜尔', '充电', '声波自动软毛', '防水美白情侣', 'X1 X1天蓝色",27526848153,2018-05-17 23:54:39
京东,https://item.jd.com/10084658702.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS）电动牙刷成人充电式声波震动牙刷 带消毒器 HX9172/19,家用电器,799.00,200,0.99,200,2,0,4,60,"飞利浦（PHILIPS）', '充电式声波震动', ' 带消毒器 HX9172/19",10084658702,2018-05-17 23:54:39
京东,https://item.jd.com/12339294334.html,Giggo,Giggo成人电动牙刷,Giggo电动牙刷成人 软毛顺齿360度旋转 充电式电动牙刷 樱花粉,家用电器,299.00,80,1.0,80,0,0,0,5,"软毛顺齿360度旋转 充电式', ' 樱花粉",12339294334,2018-05-17 23:54:39
京东,https://item.jd.com/1448212952.html,百灵,百灵成人电动牙刷,百灵 电动牙刷成人旋转式自动牙刷软毛防水情侣牙刷电动家用K20 蓝色,家用电器,89.00,300,0.96,300,9,3,0,20,"百灵 ', '旋转式自动', '软毛防水情侣', '家用K20 蓝色",1448212952,2018-05-17 23:54:39
京东,https://item.jd.com/1448212953.html,百灵,百灵成人电动牙刷,百灵 电动牙刷成人旋转式自动牙刷软毛防水情侣牙刷电动家用K20 绿色,家用电器,89.00,300,0.96,300,9,3,0,20,"百灵 ', '旋转式自动', '软毛防水情侣', '家用K20 绿色",1448212953,2018-05-17 23:54:39
京东,https://item.jd.com/18738399565.html,欧乐B（Oral-B）,欧乐B（Oral-B）成人电动牙刷,欧乐B（Oral-B） 德国博朗欧乐b电动牙刷成人声波式充电式牙刷 S15.523.2,家用电器,499.00,20,1.0,20,0,0,0,0,"欧乐B（Oral-B） 德国博朗欧乐b', '声波式充电式', ' S15.523.2",18738399565,2018-05-17 23:54:39
京东,https://item.jd.com/12339294333.html,Giggo,Giggo成人电动牙刷,Giggo电动牙刷成人 软毛顺齿360度旋转 充电式电动牙刷 晴空蓝,家用电器,299.00,80,1.0,80,0,0,0,5,"软毛顺齿360度旋转 充电式', ' 晴空蓝",12339294333,2018-05-17 23:54:39
京东,https://item.jd.com/17213272029.html,南极人（Nanjiren）,南极人（Nanjiren）成人电动牙刷,南极人（Nanjiren） 电动牙刷 成人充电式多功能声波震动牙刷 赠送电动牙刷头 绅士黑,家用电器,299.00,1600,0.99,1600,1,0,5,20,"南极人（Nanjiren） ', ' ', '充电式多功能声波震动', ' 赠送', '头 绅士黑",17213272029,2018-05-17 23:54:39
京东,https://item.jd.com/26155217199.html,欧可林,欧可林成人电动牙刷,欧可林 Oclean SE青春版智能声波电动牙刷 成人充电变频防水蓝牙清洁震动app监控 一年装【天蓝】【牙刷+4支天蓝刷头】 Oclean SE青春版,家用电器,299.00,2000,0.98,2000,10,10,9,100,"欧可林 Oclean SE青春版智能声波', ' ', '充电变频防水蓝牙清洁震动app监控 一年装【天蓝】【', '+4支天蓝刷头】 Oclean SE青春版",26155217199,2018-05-17 23:54:39
京东,https://item.jd.com/10623294719.html,亮星（LIANGXING）,亮星（LIANGXING）成人电动牙刷,亮星（LIANGXING） 亮星U1声波自动电动牙刷usb快速充电式成人儿童家用3档模式调节定时 情侣两件套颜色下单备注,家用电器,109.00,1100,0.98,1000,10,5,8,100,"亮星（LIANGXING） 亮星U1声波自动', 'usb快速充电式', '儿童家用3档模式调节定时 情侣两件套颜色下单备注",10623294719,2018-05-17 23:54:39
京东,https://item.jd.com/20684555735.html,欧乐仕（O-Star）,欧乐仕（O-Star）成人电动牙刷,欧乐仕（O-Star）  电动牙刷成人B1智能声波震软毛刷头夫妻情侣 黑色刷头,家用电器,29.00,5900,0.99,5900,6,20,6,30,"欧乐仕（O-Star）  ', 'B1智能声波震软毛刷头夫妻情侣 黑色刷头",20684555735,2018-05-17 23:54:39
京东,https://item.jd.com/17018108086.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,飞利浦（PHILIPS） 电动牙刷成人充电式声波震动自动牙刷新款电动牙刷 HX6730升级版HX6809,家用电器,479.00,500,0.98,500,4,3,1,10,"飞利浦（PHILIPS） ', '充电式声波震动自动', '新款', ' HX6730升级版HX6809",17018108086,2018-05-17 23:54:40
京东,https://item.jd.com/26595169351.html,萌牙家（m-teeth）,萌牙家（m-teeth）成人电动牙刷,mteeth萌牙家电动牙刷X2星耀系列声波震动充电式成人软毛智能牙刷 梦幻粉,家用电器,399.00,100,1.0,100,0,0,0,10,"萌牙家', 'X2星耀系列声波震动充电式', '软毛智能', ' 梦幻粉",26595169351,2018-05-17 23:54:40
京东,https://item.jd.com/25816066630.html,舒客,舒客成人电动牙刷,舒客 Saky/舒客舒克成人声波电动牙刷美白去渍充电式充电电动牙刷G231X 深空黑,家用电器,209.00,70,1.0,70,0,0,0,3,"舒客 Saky/舒客舒克', '声波', '美白去渍充电式充电', 'G231X 深空黑",25816066630,2018-05-17 23:54:40
京东,https://item.jd.com/26431934451.html,真汉子,真汉子成人电动牙刷,真汉子 儿童成人智能电动牙刷声波震动全身水洗 干电池 便携软毛刷 宝石蓝,家用电器,29.00,20,1.0,20,0,0,0,0,"真汉子 儿童', '智能', '声波震动全身水洗 干电池 便携软毛刷 宝石蓝",26431934451,2018-05-17 23:54:40
京东,https://item.jd.com/13131553643.html,迪斯（Desleep）,迪斯（Desleep）成人电动牙刷,迪斯（Desleep） 电动牙刷DE-D05  声波式震动牙刷 成人电动牙刷 樱粉,家用电器,99.00,600,0.97,500,7,6,4,10,"迪斯（Desleep） ', 'DE-D05  声波式震动', ' ', ' 樱粉",13131553643,2018-05-17 23:54:40
京东,https://item.jd.com/24941641788.html,华帝（VATTI）,华帝（VATTI）成人电动牙刷,华帝（VATTI） 【终生送刷头】电动牙刷YS-001自动成人牙刷家用充电式超声波 YS-005,家用电器,229.00,2600,0.99,2600,10,9,10,200,"华帝（VATTI） 【终生送刷头】', 'YS-001自动', '家用充电式超声波 YS-005",24941641788,2018-05-17 23:54:40
京东,https://item.jd.com/19487114473.html,飞利浦（PHILIPS）,飞利浦（PHILIPS）成人电动牙刷,"飞利浦（PHILIPS）电动牙刷 钻石亮白智能型 充电式成人声波震动牙刷 HX9924情侣款（买粉钻送黑钻,实际收到2支）",家用电器,2999.00,1000,0.99,1000,3,7,10,200,"飞利浦（PHILIPS）', ' 钻石亮白智能型 充电式', '声波震动', ' HX9924情侣款（买粉钻送黑钻,实际收到2支",19487114473,2018-05-17 23:54:40
